avaliacao_id;funcionario_id;ciclo;data_avaliacao;nota_desempenho;engajamento_score;recomendado_promocao
2164;1260;2024-S2;2024-12-10;4.2;68;f
2165;1261;2024-S1;2024-06-15;2.6;50;f
2166;1261;2024-S2;2024-12-10;4.0;74;f
2167;1262;2024-S1;2024-06-15;3.6;69;f
2168;1262;2024-S2;2024-12-10;3.3;62;f
2169;1263;2024-S2;2024-12-10;3.4;68;f
2170;1264;2024-S1;2024-06-15;3.8;70;f
2171;1265;2024-S1;2024-06-15;3.5;81;f
2172;1265;2024-S2;2024-12-10;4.2;90;f
2173;1266;2024-S1;2024-06-15;3.6;64;f
2174;1266;2024-S2;2024-12-10;3.7;64;f
2175;1267;2024-S2;2024-12-10;3.7;77;f
2176;1268;2024-S1;2024-06-15;3.8;69;f
2177;1268;2024-S2;2024-12-10;4.1;95;f
2178;1269;2024-S1;2024-06-15;2.2;49;f
2179;1270;2024-S1;2024-06-15;3.6;60;f
2180;1271;2024-S1;2024-06-15;3.3;66;f
2181;1272;2024-S1;2024-06-15;4.6;85;f
2182;1272;2024-S2;2024-12-10;3.4;59;f
2183;1273;2024-S1;2024-06-15;3.9;54;f
2184;1274;2024-S1;2024-06-15;3.8;100;f
2185;1274;2024-S2;2024-12-10;3.1;61;f
2186;1275;2024-S1;2024-06-15;3.4;59;f
2187;1275;2024-S2;2024-12-10;3.2;96;f
2188;1276;2024-S2;2024-12-10;3.7;84;f
2189;1277;2024-S1;2024-06-15;4.4;46;f
2190;1277;2024-S2;2024-12-10;3.3;59;f
2191;1278;2024-S2;2024-12-10;2.3;77;f
2192;1279;2024-S1;2024-06-15;3.9;90;f
2193;1279;2024-S2;2024-12-10;4.0;35;f
2194;1280;2024-S1;2024-06-15;3.3;63;f
2195;1280;2024-S2;2024-12-10;4.0;34;f
2196;1281;2024-S1;2024-06-15;4.0;83;f
2197;1281;2024-S2;2024-12-10;3.6;60;f
2198;1282;2024-S1;2024-06-15;4.3;52;f
2199;1282;2024-S2;2024-12-10;4.3;84;f
2200;1283;2024-S1;2024-06-15;4.0;97;f
2201;1284;2024-S2;2024-12-10;3.7;80;f
2202;1286;2024-S1;2024-06-15;3.7;67;f
2203;1286;2024-S2;2024-12-10;4.0;67;f
2204;1287;2024-S1;2024-06-15;3.7;72;f
2205;1287;2024-S2;2024-12-10;3.5;82;f
2206;1288;2024-S2;2024-12-10;2.7;62;f
2207;1289;2024-S1;2024-06-15;3.2;76;f
2208;1290;2024-S1;2024-06-15;3.6;52;f
2209;1290;2024-S2;2024-12-10;4.0;75;f
2210;1291;2024-S1;2024-06-15;3.7;82;f
2211;1291;2024-S2;2024-12-10;4.0;68;f
2212;1292;2024-S1;2024-06-15;3.9;91;f
2213;1292;2024-S2;2024-12-10;3.6;89;f
2214;1293;2024-S1;2024-06-15;4.7;76;f
2215;1293;2024-S2;2024-12-10;3.1;67;f
2216;1295;2024-S1;2024-06-15;3.8;72;f
2217;1295;2024-S2;2024-12-10;3.8;89;f
2218;1296;2024-S1;2024-06-15;3.2;77;f
2219;1296;2024-S2;2024-12-10;4.2;68;f
2220;1297;2024-S1;2024-06-15;3.1;69;f
2221;1297;2024-S2;2024-12-10;3.1;62;f
2222;1298;2024-S1;2024-06-15;4.0;75;f
2223;1298;2024-S2;2024-12-10;4.1;78;f
2224;1299;2024-S1;2024-06-15;3.6;57;f
2225;1299;2024-S2;2024-12-10;3.9;64;f
2226;1300;2024-S1;2024-06-15;3.6;61;f
2227;1300;2024-S2;2024-12-10;4.2;40;f
2228;1301;2024-S1;2024-06-15;4.0;74;f
2229;1301;2024-S2;2024-12-10;4.2;54;f
2230;1302;2024-S1;2024-06-15;3.7;66;f
2231;1302;2024-S2;2024-12-10;3.6;72;f
2232;1303;2024-S1;2024-06-15;3.4;70;f
2233;1303;2024-S2;2024-12-10;4.4;92;f
2234;1305;2024-S1;2024-06-15;3.8;92;f
2235;1305;2024-S2;2024-12-10;2.9;83;f
2236;1307;2024-S1;2024-06-15;3.8;66;f
2237;1307;2024-S2;2024-12-10;4.0;74;f
2238;1309;2024-S1;2024-06-15;3.4;81;f
2239;1309;2024-S2;2024-12-10;3.7;61;f
2240;1310;2024-S1;2024-06-15;4.1;48;f
2241;1310;2024-S2;2024-12-10;4.6;84;t
2242;1311;2024-S1;2024-06-15;3.6;71;f
2243;1311;2024-S2;2024-12-10;3.5;81;f
2244;1312;2024-S1;2024-06-15;5.0;77;f
2245;1312;2024-S2;2024-12-10;3.1;56;f
2246;1313;2024-S1;2024-06-15;3.2;60;f
2247;1313;2024-S2;2024-12-10;3.2;75;f
2248;1314;2024-S1;2024-06-15;2.9;78;f
2249;1314;2024-S2;2024-12-10;4.2;63;f
2250;1315;2024-S1;2024-06-15;3.9;81;f
2251;1316;2024-S1;2024-06-15;4.2;73;f
2252;1316;2024-S2;2024-12-10;3.2;73;f
2253;1317;2024-S1;2024-06-15;3.6;73;f
2254;1317;2024-S2;2024-12-10;3.2;50;f
2255;1318;2024-S1;2024-06-15;2.6;47;f
2256;1318;2024-S2;2024-12-10;2.7;86;f
2257;1319;2024-S1;2024-06-15;3.8;72;f
2258;1319;2024-S2;2024-12-10;3.5;45;f
2259;1320;2024-S1;2024-06-15;3.9;75;f
2260;1320;2024-S2;2024-12-10;3.7;61;f
2261;1321;2024-S1;2024-06-15;3.3;79;f
2262;1321;2024-S2;2024-12-10;3.3;86;f
2263;1322;2024-S1;2024-06-15;4.6;87;f
2264;1322;2024-S2;2024-12-10;4.8;90;f
2265;1323;2024-S1;2024-06-15;2.8;59;f
2266;1323;2024-S2;2024-12-10;3.6;85;f
2267;1324;2024-S1;2024-06-15;5.0;73;f
2268;1324;2024-S2;2024-12-10;4.1;50;f
2269;1325;2024-S1;2024-06-15;3.3;76;f
2270;1325;2024-S2;2024-12-10;2.6;75;f
2271;1326;2024-S1;2024-06-15;2.4;45;f
2272;1327;2024-S1;2024-06-15;3.3;79;f
2273;1327;2024-S2;2024-12-10;4.3;82;f
2274;1328;2024-S1;2024-06-15;4.1;79;f
2275;1328;2024-S2;2024-12-10;3.7;65;f
2276;1329;2024-S1;2024-06-15;4.2;59;f
2277;1329;2024-S2;2024-12-10;4.0;78;f
2278;1331;2024-S1;2024-06-15;3.1;58;f
2279;1331;2024-S2;2024-12-10;4.0;74;f
2280;1333;2024-S1;2024-06-15;3.9;68;f
2281;1334;2024-S1;2024-06-15;4.5;80;t
2282;1334;2024-S2;2024-12-10;3.5;56;f
2283;1335;2024-S1;2024-06-15;3.6;75;f
2284;1335;2024-S2;2024-12-10;3.1;67;f
2285;1336;2024-S1;2024-06-15;3.0;81;f
2286;1336;2024-S2;2024-12-10;3.6;38;f
2287;1337;2024-S1;2024-06-15;4.3;55;f
2288;1337;2024-S2;2024-12-10;5.0;62;f
2289;1338;2024-S1;2024-06-15;3.4;74;f
2290;1338;2024-S2;2024-12-10;2.4;78;f
2291;1339;2024-S1;2024-06-15;4.1;84;f
2292;1339;2024-S2;2024-12-10;3.9;73;f
2293;1340;2024-S1;2024-06-15;2.9;78;f
2294;1340;2024-S2;2024-12-10;3.7;66;f
2295;1342;2024-S2;2024-12-10;3.1;78;f
2296;1343;2024-S1;2024-06-15;3.5;45;f
2297;1343;2024-S2;2024-12-10;3.6;61;f
2298;1344;2024-S1;2024-06-15;4.2;69;f
2299;1344;2024-S2;2024-12-10;3.6;76;f
2300;1345;2024-S1;2024-06-15;4.6;77;f
2301;1345;2024-S2;2024-12-10;3.3;50;f
2302;1346;2024-S1;2024-06-15;4.4;37;f
2303;1347;2024-S1;2024-06-15;3.7;100;f
2304;1347;2024-S2;2024-12-10;2.7;56;f
2305;1348;2024-S1;2024-06-15;3.8;60;f
2306;1348;2024-S2;2024-12-10;3.6;77;f
2307;1349;2024-S2;2024-12-10;4.0;87;f
2308;1350;2024-S1;2024-06-15;2.8;89;f
2309;1351;2024-S1;2024-06-15;4.4;83;f
2310;1351;2024-S2;2024-12-10;3.1;55;f
2311;1352;2024-S1;2024-06-15;3.9;81;f
2312;1352;2024-S2;2024-12-10;4.3;65;f
2313;1353;2024-S1;2024-06-15;4.0;80;f
2314;1353;2024-S2;2024-12-10;3.3;65;f
2315;1355;2024-S2;2024-12-10;2.8;57;f
2316;1356;2024-S1;2024-06-15;3.4;79;f
2317;1356;2024-S2;2024-12-10;4.9;78;f
2318;1358;2024-S1;2024-06-15;3.0;65;f
2319;1358;2024-S2;2024-12-10;4.3;60;f
2320;1359;2024-S1;2024-06-15;4.5;81;f
2321;1359;2024-S2;2024-12-10;3.5;80;f
2322;1360;2024-S1;2024-06-15;4.8;68;f
2323;1360;2024-S2;2024-12-10;3.9;91;f
2324;1361;2024-S1;2024-06-15;4.8;73;f
2325;1361;2024-S2;2024-12-10;4.2;68;f
2326;1362;2024-S1;2024-06-15;3.9;68;f
2327;1362;2024-S2;2024-12-10;4.3;95;f
2328;1364;2024-S1;2024-06-15;3.0;70;f
2329;1364;2024-S2;2024-12-10;3.4;67;f
2330;1365;2024-S1;2024-06-15;3.6;59;f
2331;1365;2024-S2;2024-12-10;3.9;55;f
2332;1366;2024-S1;2024-06-15;4.2;76;f
2333;1366;2024-S2;2024-12-10;3.1;56;f
2334;1368;2024-S1;2024-06-15;4.1;62;f
2335;1368;2024-S2;2024-12-10;4.6;42;f
2336;1369;2024-S1;2024-06-15;2.0;39;f
2337;1369;2024-S2;2024-12-10;2.6;54;f
2338;1371;2024-S1;2024-06-15;3.6;67;f
2339;1371;2024-S2;2024-12-10;3.3;60;f
2340;1372;2024-S1;2024-06-15;3.3;70;f
2341;1372;2024-S2;2024-12-10;2.7;79;f
2342;1373;2024-S2;2024-12-10;3.7;70;f
2343;1375;2024-S1;2024-06-15;4.3;80;f
2344;1375;2024-S2;2024-12-10;3.8;81;f
2345;1376;2024-S1;2024-06-15;3.4;80;f
2346;1376;2024-S2;2024-12-10;4.2;37;f
2347;1377;2024-S1;2024-06-15;4.7;76;f
2348;1377;2024-S2;2024-12-10;4.0;87;f
2349;1378;2024-S1;2024-06-15;3.6;66;f
2350;1378;2024-S2;2024-12-10;3.9;100;f
2351;1379;2024-S2;2024-12-10;3.6;63;f
2352;1380;2024-S1;2024-06-15;4.4;42;f
2353;1380;2024-S2;2024-12-10;3.6;63;f
2354;1381;2024-S1;2024-06-15;4.0;73;f
2355;1381;2024-S2;2024-12-10;3.1;81;f
2356;1382;2024-S1;2024-06-15;3.2;71;f
2357;1382;2024-S2;2024-12-10;3.5;83;f
2358;1383;2024-S1;2024-06-15;3.4;28;f
2359;1383;2024-S2;2024-12-10;3.1;72;f
2360;1384;2024-S1;2024-06-15;3.3;88;f
2361;1384;2024-S2;2024-12-10;3.1;80;f
2362;1385;2024-S2;2024-12-10;4.1;74;f
2363;1386;2024-S1;2024-06-15;3.9;70;f
2364;1386;2024-S2;2024-12-10;3.9;65;f
2365;1387;2024-S1;2024-06-15;3.8;67;f
2366;1387;2024-S2;2024-12-10;3.5;62;f
2367;1390;2024-S1;2024-06-15;3.6;93;f
2368;1390;2024-S2;2024-12-10;3.6;85;f
2369;1391;2024-S1;2024-06-15;4.0;75;f
2370;1391;2024-S2;2024-12-10;3.9;72;f
2371;1392;2024-S1;2024-06-15;3.4;96;f
2372;1393;2024-S1;2024-06-15;4.3;72;f
2373;1393;2024-S2;2024-12-10;3.7;79;f
2374;1394;2024-S1;2024-06-15;3.1;61;f
2375;1394;2024-S2;2024-12-10;2.7;69;f
2376;1395;2024-S1;2024-06-15;4.4;68;f
2377;1395;2024-S2;2024-12-10;4.9;65;f
2378;1396;2024-S1;2024-06-15;3.8;68;f
2379;1396;2024-S2;2024-12-10;2.5;68;f
2380;1397;2024-S1;2024-06-15;3.2;75;f
2381;1397;2024-S2;2024-12-10;4.4;67;f
2382;1398;2024-S1;2024-06-15;3.9;69;f
2383;1398;2024-S2;2024-12-10;4.2;100;f
2384;1399;2024-S1;2024-06-15;4.5;63;f
2385;1399;2024-S2;2024-12-10;4.5;76;f
2386;1400;2024-S1;2024-06-15;4.4;57;f
2387;1400;2024-S2;2024-12-10;3.7;74;f
2388;1401;2024-S1;2024-06-15;3.7;76;f
2389;1401;2024-S2;2024-12-10;3.6;67;f
2390;1402;2024-S1;2024-06-15;3.4;60;f
2391;1402;2024-S2;2024-12-10;3.9;70;f
2392;1403;2024-S1;2024-06-15;3.4;51;f
2393;1403;2024-S2;2024-12-10;4.0;81;f
2394;1404;2024-S1;2024-06-15;3.2;73;f
2395;1404;2024-S2;2024-12-10;3.4;82;f
2396;1405;2024-S1;2024-06-15;3.4;65;f
2397;1405;2024-S2;2024-12-10;3.8;66;f
2398;1406;2024-S1;2024-06-15;3.4;63;f
2399;1406;2024-S2;2024-12-10;3.5;66;f
2400;1407;2024-S1;2024-06-15;3.7;69;f
2401;1407;2024-S2;2024-12-10;4.0;55;f
2402;1408;2024-S1;2024-06-15;3.7;45;f
2403;1409;2024-S1;2024-06-15;4.2;78;f
2404;1409;2024-S2;2024-12-10;3.8;78;f
2405;1410;2024-S1;2024-06-15;3.9;69;f
2406;1410;2024-S2;2024-12-10;5.0;87;f
2407;1411;2024-S1;2024-06-15;3.1;64;f
2408;1411;2024-S2;2024-12-10;2.4;74;f
2409;1412;2024-S1;2024-06-15;3.4;71;f
2410;1412;2024-S2;2024-12-10;3.2;60;f
2411;1413;2024-S1;2024-06-15;2.9;67;f
2412;1413;2024-S2;2024-12-10;4.0;62;f
2413;1415;2024-S1;2024-06-15;4.1;62;f
2414;1415;2024-S2;2024-12-10;3.7;90;f
2415;1416;2024-S1;2024-06-15;3.4;75;f
2416;1416;2024-S2;2024-12-10;3.8;75;f
2417;1417;2024-S1;2024-06-15;4.0;75;f
2418;1417;2024-S2;2024-12-10;3.1;66;f
2419;1418;2024-S1;2024-06-15;4.0;81;f
2420;1418;2024-S2;2024-12-10;3.3;85;f
2421;1419;2024-S1;2024-06-15;3.4;76;f
2422;1419;2024-S2;2024-12-10;3.8;59;f
2423;1420;2024-S1;2024-06-15;3.5;43;f
2424;1420;2024-S2;2024-12-10;3.5;89;f
2425;1421;2024-S1;2024-06-15;2.7;59;f
2426;1421;2024-S2;2024-12-10;3.4;42;f
2427;1422;2024-S1;2024-06-15;2.6;100;f
2428;1422;2024-S2;2024-12-10;4.0;85;f
2429;1423;2024-S1;2024-06-15;3.9;80;f
2430;1424;2024-S1;2024-06-15;3.5;86;f
2431;1424;2024-S2;2024-12-10;4.5;62;f
2432;1425;2024-S1;2024-06-15;3.6;63;f
2433;1425;2024-S2;2024-12-10;3.7;82;f
2434;1426;2024-S1;2024-06-15;3.6;47;f
2435;1426;2024-S2;2024-12-10;4.2;61;f
2436;1427;2024-S1;2024-06-15;3.9;79;f
2437;1427;2024-S2;2024-12-10;3.5;59;f
2438;1428;2024-S1;2024-06-15;3.4;94;f
2439;1428;2024-S2;2024-12-10;3.2;56;f
2440;1430;2024-S1;2024-06-15;3.8;69;f
2441;1430;2024-S2;2024-12-10;3.5;59;f
2442;1431;2024-S1;2024-06-15;3.7;69;f
2443;1431;2024-S2;2024-12-10;4.4;59;f
2444;1432;2024-S1;2024-06-15;3.4;89;f
2445;1432;2024-S2;2024-12-10;3.4;61;f
2446;1433;2024-S1;2024-06-15;3.9;74;f
2447;1433;2024-S2;2024-12-10;3.5;73;f
2448;1434;2024-S1;2024-06-15;4.0;74;f
2449;1434;2024-S2;2024-12-10;4.0;69;f
2450;1435;2024-S1;2024-06-15;3.1;79;f
2451;1435;2024-S2;2024-12-10;3.6;67;f
2452;1436;2024-S1;2024-06-15;4.1;95;f
2453;1436;2024-S2;2024-12-10;2.8;67;f
2454;1437;2024-S1;2024-06-15;3.7;73;f
2455;1437;2024-S2;2024-12-10;3.6;70;f
2456;1438;2024-S1;2024-06-15;3.9;69;f
2457;1438;2024-S2;2024-12-10;3.4;64;f
2458;1439;2024-S1;2024-06-15;4.4;99;f
2459;1440;2024-S1;2024-06-15;3.5;67;f
2460;1440;2024-S2;2024-12-10;3.9;73;f
2461;1441;2024-S1;2024-06-15;3.6;54;f
2462;1441;2024-S2;2024-12-10;3.3;81;f
2463;1442;2024-S1;2024-06-15;3.5;99;f
2464;1442;2024-S2;2024-12-10;4.8;59;f
2465;1443;2024-S1;2024-06-15;4.4;70;f
2466;1443;2024-S2;2024-12-10;3.8;81;f
2467;1445;2024-S1;2024-06-15;4.3;61;f
2468;1445;2024-S2;2024-12-10;4.9;75;f
2469;1446;2024-S1;2024-06-15;2.6;68;f
2470;1446;2024-S2;2024-12-10;4.9;63;f
2471;1447;2024-S1;2024-06-15;5.0;73;f
2472;1447;2024-S2;2024-12-10;3.7;57;f
2473;1448;2024-S2;2024-12-10;4.0;67;f
2474;1449;2024-S1;2024-06-15;3.7;69;f
2475;1449;2024-S2;2024-12-10;4.2;69;f
2476;1450;2024-S1;2024-06-15;2.3;60;f
2477;1450;2024-S2;2024-12-10;3.0;92;f
2478;1451;2024-S1;2024-06-15;4.0;72;f
2479;1451;2024-S2;2024-12-10;3.6;52;f
2480;1452;2024-S1;2024-06-15;3.6;85;f
2481;1452;2024-S2;2024-12-10;4.2;77;f
2482;1453;2024-S2;2024-12-10;2.9;61;f
2483;1454;2024-S1;2024-06-15;3.9;55;f
2484;1454;2024-S2;2024-12-10;4.1;53;f
2485;1455;2024-S1;2024-06-15;3.1;53;f
2486;1455;2024-S2;2024-12-10;3.4;50;f
2487;1456;2024-S1;2024-06-15;3.4;59;f
2488;1456;2024-S2;2024-12-10;3.3;81;f
2489;1457;2024-S1;2024-06-15;3.7;81;f
2490;1457;2024-S2;2024-12-10;4.9;48;f
2491;1458;2024-S1;2024-06-15;3.4;57;f
2492;1458;2024-S2;2024-12-10;3.3;77;f
2493;1459;2024-S1;2024-06-15;4.7;81;t
2494;1460;2024-S1;2024-06-15;4.3;95;f
2495;1460;2024-S2;2024-12-10;3.0;76;f
2496;1461;2024-S1;2024-06-15;3.9;73;f
2497;1461;2024-S2;2024-12-10;3.6;64;f
2498;1462;2024-S2;2024-12-10;2.8;69;f
2499;1463;2024-S1;2024-06-15;4.2;87;f
2500;1463;2024-S2;2024-12-10;3.8;58;f
2501;1464;2024-S1;2024-06-15;3.0;63;f
2502;1464;2024-S2;2024-12-10;2.6;36;f
2503;1465;2024-S1;2024-06-15;3.0;76;f
2504;1466;2024-S1;2024-06-15;2.8;76;f
2505;1466;2024-S2;2024-12-10;3.2;88;f
2506;1467;2024-S2;2024-12-10;3.4;65;f
2507;1468;2024-S1;2024-06-15;3.3;61;f
2508;1468;2024-S2;2024-12-10;3.7;76;f
2509;1469;2024-S1;2024-06-15;3.7;54;f
2510;1469;2024-S2;2024-12-10;3.9;55;f
2511;1471;2024-S1;2024-06-15;3.1;64;f
2512;1471;2024-S2;2024-12-10;4.1;56;f
2513;1472;2024-S1;2024-06-15;3.9;36;f
2514;1472;2024-S2;2024-12-10;4.0;86;f
2515;1473;2024-S1;2024-06-15;4.0;71;f
2516;1473;2024-S2;2024-12-10;3.3;58;f
2517;1474;2024-S1;2024-06-15;3.2;63;f
2518;1474;2024-S2;2024-12-10;4.2;70;f
2519;1475;2024-S1;2024-06-15;4.1;100;f
2520;1475;2024-S2;2024-12-10;4.6;71;f
2521;1476;2024-S2;2024-12-10;3.4;83;f
2522;1477;2024-S1;2024-06-15;4.2;79;f
2523;1477;2024-S2;2024-12-10;4.5;58;f
2524;1478;2024-S1;2024-06-15;3.9;71;f
2525;1478;2024-S2;2024-12-10;4.1;65;f
2526;1479;2024-S1;2024-06-15;3.9;46;f
2527;1479;2024-S2;2024-12-10;3.7;95;f
2528;1480;2024-S1;2024-06-15;3.4;70;f
2529;1480;2024-S2;2024-12-10;4.3;78;f
2530;1481;2024-S1;2024-06-15;2.8;70;f
2531;1481;2024-S2;2024-12-10;3.9;91;f
2532;1482;2024-S1;2024-06-15;4.3;71;f
2533;1482;2024-S2;2024-12-10;4.0;70;f
2534;1483;2024-S1;2024-06-15;3.4;87;f
2535;1483;2024-S2;2024-12-10;4.3;75;f
2536;1484;2024-S2;2024-12-10;3.3;71;f
2537;1485;2024-S1;2024-06-15;3.7;84;f
2538;1485;2024-S2;2024-12-10;3.5;72;f
2539;1486;2024-S2;2024-12-10;3.8;68;f
2540;1487;2024-S1;2024-06-15;3.8;73;f
2541;1487;2024-S2;2024-12-10;3.3;64;f
2542;1488;2024-S1;2024-06-15;2.9;61;f
2543;1488;2024-S2;2024-12-10;4.5;81;t
2544;1489;2024-S1;2024-06-15;4.1;59;f
2545;1489;2024-S2;2024-12-10;3.8;70;f
2546;1490;2024-S1;2024-06-15;4.2;77;f
2547;1490;2024-S2;2024-12-10;3.8;71;f
2548;1491;2024-S1;2024-06-15;3.1;91;f
2549;1491;2024-S2;2024-12-10;3.9;67;f
2550;1492;2024-S1;2024-06-15;3.6;70;f
2551;1492;2024-S2;2024-12-10;3.2;64;f
2552;1493;2024-S1;2024-06-15;4.2;50;f
2553;1493;2024-S2;2024-12-10;4.7;72;f
2554;1494;2024-S1;2024-06-15;3.3;67;f
2555;1494;2024-S2;2024-12-10;3.9;65;f
2556;1495;2024-S1;2024-06-15;4.1;57;f
2557;1495;2024-S2;2024-12-10;3.3;75;f
2558;1496;2024-S1;2024-06-15;3.4;99;f
2559;1496;2024-S2;2024-12-10;4.2;79;f
2560;1497;2024-S1;2024-06-15;3.8;67;f
2561;1497;2024-S2;2024-12-10;3.6;60;f
2562;1499;2024-S1;2024-06-15;3.8;54;f
2563;1499;2024-S2;2024-12-10;4.5;72;f
2564;1500;2024-S1;2024-06-15;4.5;84;t
2565;1500;2024-S2;2024-12-10;2.6;53;f
2566;1501;2024-S1;2024-06-15;3.8;76;f
2567;1501;2024-S2;2024-12-10;4.2;69;f
2568;1502;2024-S1;2024-06-15;4.5;79;f
2569;1502;2024-S2;2024-12-10;2.7;46;f
2570;1503;2024-S1;2024-06-15;3.8;68;f
2571;1503;2024-S2;2024-12-10;3.8;67;f
2572;1504;2024-S1;2024-06-15;3.4;61;f
2573;1504;2024-S2;2024-12-10;3.7;83;f
2574;1505;2024-S1;2024-06-15;3.1;70;f
2575;1505;2024-S2;2024-12-10;4.5;47;f
2576;1506;2024-S1;2024-06-15;4.1;69;f
2577;1506;2024-S2;2024-12-10;3.3;64;f
2578;1507;2024-S1;2024-06-15;4.3;70;f
2579;1507;2024-S2;2024-12-10;3.1;59;f
2580;1508;2024-S1;2024-06-15;3.4;84;f
2581;1508;2024-S2;2024-12-10;3.4;71;f
2582;1509;2024-S1;2024-06-15;3.3;66;f
2583;1509;2024-S2;2024-12-10;3.6;58;f
2584;1510;2024-S1;2024-06-15;3.3;64;f
2585;1511;2024-S1;2024-06-15;4.5;72;f
2586;1511;2024-S2;2024-12-10;3.2;83;f
2587;1512;2024-S1;2024-06-15;4.2;59;f
2588;1512;2024-S2;2024-12-10;4.6;77;f
2589;1513;2024-S1;2024-06-15;3.9;77;f
2590;1513;2024-S2;2024-12-10;3.9;70;f
2591;1514;2024-S1;2024-06-15;4.1;67;f
2592;1514;2024-S2;2024-12-10;4.6;44;f
2593;1515;2024-S1;2024-06-15;3.2;76;f
2594;1515;2024-S2;2024-12-10;3.7;64;f
2595;1516;2024-S1;2024-06-15;3.8;54;f
2596;1517;2024-S1;2024-06-15;3.1;70;f
2597;1517;2024-S2;2024-12-10;3.9;61;f
2598;1518;2024-S1;2024-06-15;2.7;75;f
2599;1519;2024-S1;2024-06-15;4.0;56;f
2600;1519;2024-S2;2024-12-10;3.5;84;f
2601;1520;2024-S1;2024-06-15;3.1;71;f
2602;1520;2024-S2;2024-12-10;3.3;100;f
2603;1521;2024-S1;2024-06-15;3.0;46;f
2604;1521;2024-S2;2024-12-10;4.0;67;f
2605;1522;2024-S1;2024-06-15;3.1;65;f
2606;1522;2024-S2;2024-12-10;4.5;72;f
2607;1523;2024-S1;2024-06-15;4.5;54;f
2608;1523;2024-S2;2024-12-10;4.3;58;f
2609;1524;2024-S1;2024-06-15;4.4;88;f
2610;1524;2024-S2;2024-12-10;3.2;77;f
2611;1525;2024-S1;2024-06-15;3.8;85;f
2612;1525;2024-S2;2024-12-10;3.1;66;f
2613;1526;2024-S1;2024-06-15;3.7;93;f
2614;1526;2024-S2;2024-12-10;3.7;58;f
2615;1527;2024-S1;2024-06-15;3.9;57;f
2616;1527;2024-S2;2024-12-10;2.8;69;f
2617;1528;2024-S1;2024-06-15;3.9;74;f
2618;1528;2024-S2;2024-12-10;3.7;96;f
2619;1529;2024-S1;2024-06-15;4.6;60;f
2620;1529;2024-S2;2024-12-10;4.2;100;f
2621;1530;2024-S1;2024-06-15;4.7;86;f
2622;1530;2024-S2;2024-12-10;3.3;79;f
2623;1531;2024-S1;2024-06-15;4.8;66;f
2624;1531;2024-S2;2024-12-10;3.8;62;f
2625;1532;2024-S1;2024-06-15;4.3;89;f
2626;1532;2024-S2;2024-12-10;3.3;80;f
2627;1533;2024-S1;2024-06-15;2.3;68;f
2628;1533;2024-S2;2024-12-10;4.4;65;f
2629;1534;2024-S1;2024-06-15;3.0;81;f
2630;1534;2024-S2;2024-12-10;3.6;74;f
2631;1535;2024-S1;2024-06-15;3.9;84;f
2632;1535;2024-S2;2024-12-10;4.3;77;f
2633;1536;2024-S1;2024-06-15;4.3;71;f
2634;1536;2024-S2;2024-12-10;3.9;72;f
2635;1537;2024-S1;2024-06-15;3.1;92;f
2636;1537;2024-S2;2024-12-10;3.7;94;f
2637;1538;2024-S1;2024-06-15;4.0;77;f
2638;1538;2024-S2;2024-12-10;4.2;76;f
2639;1539;2024-S1;2024-06-15;3.4;70;f
2640;1539;2024-S2;2024-12-10;4.3;82;f
2641;1540;2024-S1;2024-06-15;3.2;76;f
2642;1540;2024-S2;2024-12-10;3.2;73;f
2643;1541;2024-S1;2024-06-15;4.3;63;f
2644;1541;2024-S2;2024-12-10;3.6;58;f
2645;1542;2024-S1;2024-06-15;4.0;74;f
2646;1542;2024-S2;2024-12-10;3.3;77;f
2647;1543;2024-S1;2024-06-15;3.7;79;f
2648;1543;2024-S2;2024-12-10;3.2;67;f
2649;1544;2024-S1;2024-06-15;3.8;81;f
2650;1544;2024-S2;2024-12-10;3.2;73;f
2651;1545;2024-S1;2024-06-15;4.2;72;f
2652;1545;2024-S2;2024-12-10;3.5;64;f
2653;1546;2024-S2;2024-12-10;3.4;75;f
2654;1547;2024-S1;2024-06-15;2.6;64;f
2655;1547;2024-S2;2024-12-10;3.9;82;f
2656;1548;2024-S1;2024-06-15;3.2;63;f
2657;1549;2024-S1;2024-06-15;3.7;80;f
2658;1550;2024-S1;2024-06-15;3.5;70;f
2659;1550;2024-S2;2024-12-10;3.9;55;f
2660;1551;2024-S1;2024-06-15;4.6;73;f
2661;1551;2024-S2;2024-12-10;3.5;87;f
2662;1552;2024-S1;2024-06-15;3.8;69;f
2663;1552;2024-S2;2024-12-10;3.9;72;f
2664;1553;2024-S2;2024-12-10;3.4;86;f
2665;1554;2024-S1;2024-06-15;2.9;66;f
2666;1554;2024-S2;2024-12-10;4.7;73;f
2667;1555;2024-S1;2024-06-15;2.8;87;f
2668;1555;2024-S2;2024-12-10;3.5;57;f
2669;1556;2024-S1;2024-06-15;4.3;87;f
2670;1556;2024-S2;2024-12-10;4.5;58;f
2671;1557;2024-S1;2024-06-15;3.6;67;f
2672;1557;2024-S2;2024-12-10;3.2;80;f
2673;1558;2024-S1;2024-06-15;4.3;65;f
2674;1558;2024-S2;2024-12-10;3.8;74;f
2675;1559;2024-S1;2024-06-15;4.3;72;f
2676;1559;2024-S2;2024-12-10;3.7;84;f
2677;1560;2024-S1;2024-06-15;3.8;64;f
2678;1560;2024-S2;2024-12-10;3.1;63;f
2679;1561;2024-S1;2024-06-15;3.8;53;f
